Python开发工程师,1天前发布,助理来也,15k-30k,经验1-3年 ,本科,[北京·中关村],后端开发,服务器端,“人工智能,弹性工作,扁平管理,技术牛人”,移动互联网 / B轮
PYTHON研发工程师,2天前发布,麦达数字,25k-35k,经验3-5年 ,本科,[北京·朝阳区],数据分析,数据挖掘,大数据,算法,爬虫,“上市公司,五险一金,薪酬福利好,发展空间大”,企业服务,数据服务 / 上市公司
Python工程师,2天前发布,海南新浪爱问普惠科技有限公司,15k-25k,经验3-5年 ,本科,[深圳·科技园],高级,后端开发,大数据,hadoop,“福利好,金融科技,大数据,发展空间大”,金融 / 未融资
高级Python工程师,2天前发布,店达信息,15K-20K,15K-20K
经验3-5年 ,本科,[上海·浦东新…],云计算,电商,后端开发,“氛围和谐,技术大佬,定期团建,发展空间大”,电子商务,O2O / B轮
Python,2天前发布,武汉佰钧成技术有限公司,15k-30k,经验3-5年 ,大专,[武汉·观澜],云计算,软件开发,linux,OpenStack,“牛人团队,薪资高,福利好”,移动互联网 / 不需要融资
python开发工程师,2018-06-19,一览科技,20k-40k,经验不限 ,硕士,[北京·来广营],资深,高级,中级,软件开发,大数据,django,“知识短视频第一品牌，风行网创始人再创业”,移动互联网,文化娱乐 / B轮
Python开发工程师,2018-06-13,BOO!,10k-20k,经验3-5年 ,本科,[西安·科技二…],MySQL,数据库,“弹性工作,扁平管理,五险一金,健身福利”,移动互联网,社交网络 / A轮
Python开发工程师,11:49发布,松茂科技,15k-20k,经验3-5年 ,本科,[深圳·前海],金融,PHP,Java,交易,CRM,“十点上班,周末双休,下午茶零食,团建旅游”,移动互联网 / A轮
Python开发工程师-pass平台方向,2天前发布,京东金融,25k-50k,经验5-10年 ,本科,[北京·大兴区],云计算,linux,运维,“班车,餐补”,金融 / 上市公司
高级Python研发工程师,2天前发布,贝米钱包,15k-30k,经验3-5年 ,本科,[上海·徐汇区],金融,后端开发,MySQL,redis,架构,“商业保险,年度旅游,带薪年病假,弹性工作”,金融 / A轮
Python开发岗,2天前发布,试金石信用,10k-20k,经验1-3年 ,本科,[深圳·蛇口],Java,爬虫,“福利好,大牛多”,数据服务,移动互联网 / 不需要融资
python 工程师,3天前发布,Jcubing,8k-16k,经验1-3年 ,本科,[厦门·集美区],数据挖掘,深度学习,NLP,人工智能,算法,机器学习,“新科技,成长型,五险一金,节假日福利”,移动互联网,企业服务 / 不需要融资
python开发工程师,2018-06-20,华云中盛,12k-20k,经验3-5年 ,大专,[深圳·南山区],企业服务,php,Java,“五险一金,年度体检,年度旅游,年终福利”,数据服务,移动互联网 / 不需要融资
python工程师,2018-06-19,慧影医疗,15k-25k,经验3-5年 ,本科,[北京·西三旗],信息安全,php,“弹性工作,七险一金,十三薪”,移动互联网,医疗健康 / B轮
Python,2018-06-20,通力互联,15k-25k,经验5-10年 ,大专,[深圳·坂田],高级,中级,初级,数据挖掘,hadoop,“5天8小时,薪资福利好”,电子商务,企业服务 / 不需要融资
python工程师 (MJ000272),2018-06-19,作业盒子,20k-40k,经验3-5年 ,不限,[北京·朝外],大数据,数据挖掘,“年底多薪,氛围好”,移动互联网,教育 / C轮
python工程师,2018-06-15,中原消费金融,10k-20k,经验1-3年 ,本科,[郑州·中原区],Java,爬虫,“领导好,待遇优”,移动互联网,金融 / 不需要融资
Python开发,2天前发布,金证股份,9k-16k,经验1-3年 ,本科,[深圳·福田区],php,Java,统计,财经,自然语言处理,“上市公司,大型项目,年度调薪,薪资福利好”,金融 / 上市公司
Python开发／后端软件工程师.,2天前发布,Juwai,20k-30k,经验3-5年 ,本科,[上海·虹口区],后端开发,js,linux,“氛围好”,移动互联网 / B轮
python开发工程师,2018-06-19,一览科技,20k-40k,经验3-5年 ,本科,[北京·望京],视频,资深,高级,中级,软件开发,大数据,“福利优厚”,移动互联网,文化娱乐 / B轮
Python高级开发工程师,2天前发布,微车,20k-30k,经验3-5年 ,本科,[北京·万柳],MySQL,redis,“一日三餐、带薪年假、弹性工作、六险一金”,移动互联网,O2O / C轮
python开发工程师,2天前发布,武汉佰钧成技术有限公司,10k-17k,经验3-5年 ,大专,[深圳·科技园],高级,中级,大数据,SQL,hadoop,“仿真模型,六险一金,节日福利,法定假期”,移动互联网 / 不需要融资
Python 开发工程师,2天前发布,省钱快报,15k-25k,经验1-3年 ,本科,[北京·雍和宫],中级,百万 Dau,千万流量,“百万Dau,免费3餐,千万流量,微服务”,移动互联网,电子商务 / C轮
python工程师,2天前发布,力太科技,13k-25k,经验3-5年 ,本科,[武汉·关山],Java,分布式,C/C++,“六险一金,带薪年假,股票期权,周末双休”,移动互联网,其他 / C轮
Python开发工程师,2天前发布,博云,6k-10k,经验3-5年 ,本科,[上海·唐镇],云计算,linux,“五险一金,加班补助,弹性工作,绩效奖金”,移动互联网,企业服务 / B轮
python开发（外包）,2天前发布,博奥特科技,12k-18k,经验3-5年 ,大专,[深圳·振华路],高级,中级,js,node.js,django,“周末双休,加班调休,五险一金,节日福利”,移动互联网,金融 / 未融资
python开发工程师,2天前发布,高思教育集团,20k-30k,经验3-5年 ,本科,[北京·学院路],教育,大数据,数据挖掘,“牛人多,氛围好,成长快,技术弄潮儿”,教育,移动互联网 / 上市公司
Python开发工程师,2018-06-20,任子行,15k-20k,经验3-5年 ,本科,[北京·海淀区],信息安全,linux,Java,“五险一金,弹性工作,团队融洽,环境优美”,移动互联网 / 上市公司
Python开发工程师,2018-06-19,一点资讯,20k-40k,经验1-3年 ,本科,[北京·朝阳区],带薪年假,午餐补助,扁平管理,弹性工作,“弹性工作,发展空间大,千万级用户,行业独”,移动互联网 / D轮及以上
Python工程师,2018-06-05,10com,10k-20k,经验3-5年 ,本科,[厦门·开元],云计算,资深,大数据,Java,“弹性工作,五险一金,扁平管理,家属福利”,移动互联网,电子商务 / 不需要融资
Python,2018-05-29,会分期,15K-25K,15K-25K
经验3-5年 ,本科,[北京·西二旗],节日礼物,股票期权,带薪年假,年度旅游,“行业领先,激情团队,扁平化管理,团队氛围好”,移动互联网、金融 / C轮
Python,2天前发布,大河网,5k-10k,经验3-5年 ,本科,[郑州·中原区],云计算,“五险 双休”,文化娱乐 / 不需要融资
Python开发工程师,2天前发布,妈妈帮,10k-20k,经验1-3年 ,本科,[上海·浦东新…],中级,初级,“氛围活跃,技术团队,不打卡,福利赞”,移动互联网,O2O / 不需要融资
资深python开发工程师,3天前发布,1Token.Trade,25k-35k,经验3-5年 ,本科,[上海·长阳路],金融,php,Java,分布式,“时间自由,技术先进,区块链,一年多薪”,移动互联网,金融 / A轮
Python工程师,2018-06-06,武汉佰钧成技术有限公司,10k-20k,经验不限 ,本科,[广州·天河区],带薪年假,计算机软件,管理规范,定期体检,“弹性工作,敏捷开发,无加班”,移动互联网 / 不需要融资
高级Python开发工程师,3天前发布,酷家乐,15k-30k,经验3-5年 ,本科,[杭州·拱墅区],两次加薪,弹性工作,期权丰厚,两次晋升,“期权激励,D轮融资,行业第一,技术牛人多”,移动互联网 / D轮及以上
Python开发工程师,2018-06-19,再惠网络,15k-30k,经验1-3年 ,本科,[上海·交通大…],本地生活,本地生活,大数据,团购,点评,“硅谷文化；免费餐饮；期权激励；”,移动互联网,企业服务 / B轮
python开发工程师,2天前发布,智影,15k-20k,经验1-3年 ,本科,[北京·朝阳区],中级,后端开发,“朝阳行业,平台广阔,技术大牛,福利丰厚”,移动互联网,数据服务 / 不需要融资
32-高级Python开发工程师,2天前发布,华云数据,17k-30k,经验3-5年 ,本科,[上海·杨浦区],中级,Java,web,“各项补贴 节日福利 弹性上下班 年度旅游”,移动互联网,数据服务 / D轮及以上
python开发工程师,3天前发布,广州棒谷科技股份有限公司,15k-25k,经验1-3年 ,本科,[广州·白云大…],hadoop,大数据,Java,“福利好,工作氛围好,发展平台大”,电子商务 / 不需要融资
Python开发工程师（网安）-北京,2018-06-20,任子行,15k-20k,经验3-5年 ,本科,[北京·海淀区],信息安全,linux,Java,“五险一金,周末双休,节日福利,弹性时间”,移动互联网 / 上市公司
Python开发工程师,2018-06-04,上海华瑞银行,20k-40k,经验3-5年 ,本科,[上海·东方路],银行,node.js,Java,“六险两金,年度体检,绩效奖金,渠道晋升”,金融 / 不需要融资
python开发工程师,1天前发布,猎户星空,15k-30k,经验1-3年 ,本科,[北京·朝阳区],算法,机器学习,“六险一金,福利多,open,牛人多”,移动互联网,硬件 / A轮
python工程师,2天前发布,花生米富,16k-20k,经验3-5年 ,大专,[北京·中关村],股票期权,年底双薪,带薪年假,功夫熊按摩,“五险一金”,移动互联网,金融 / B轮
Python开发,2天前发布,蚂蚁云科技,7k-14k,经验不限 ,不限,[厦门·湖里区],金融,信息安全,初级,php,Java,MySQL,“弹性上班,有发展前景,富有挑战,股票期权”,企业服务,金融 / 天使轮
Python工程师,3天前发布,思华科技,18K-35K,18K-35K
经验3-5年 ,本科,[上海·张江],节日礼物,年底双薪,专项奖金,股票期权,“弹性上班，培训机会，补充医疗，核心团队”,移动互联网 / D轮及以上
python工程师,3天前发布,四川长虹电器股份有限公司,8k-15k,经验3-5年 ,本科,[成都·高新区],linux,运维,“五险一金,年终奖,项目奖”,硬件 / 上市公司
Python,2018-06-19,新希望软件,10k-15k,经验3-5年 ,本科,[宁波·倪家堰],php,Java,MySQL,资深,MQ,“出国机会，上升空间，踏实做事，靠谱”,企业服务,生活服务 / 未融资
python研发工程师,2018-06-15,掌阅,15K-30K,15K-30K
经验3-5年 ,本科,[北京·四惠],高级,中级,后端开发,全栈,“全员MAC，六险一金，成长空间大”,移动互联网 / 上市公司
Python开发工程师,2天前发布,商汤科技,15k-30k,经验3-5年 ,本科,[深圳·深圳湾],高级,大数据,Java,“人工智能,福利好,技术大牛多,弹性工作”,移动互联网 / B轮
Python,2天前发布,省钱快报,15k-30k,经验1-3年 ,本科,[北京·雍和宫],高级,数据分析,Java,“海量数据、氛围轻松、项目奖金”,移动互联网,电子商务 / C轮
Python开发工程师,2天前发布,奇虎360金融,20k-30k,经验3-5年 ,本科,[北京·酒仙桥],高级,中级,“核心业务，角色重要，成长空间大”,移动互联网,金融 / 未融资
Python 工程师,2天前发布,果雪科技,15k-30k,经验3-5年 ,本科,[上海·闵行区],云计算,电商,中级,软件开发,Ruby,“技术牛,福利好,氛围好,老板牛”,移动互联网 / A轮
python研发工程师,2天前发布,CDS,15k-30k,经验5-10年 ,本科,[北京·四季青],云计算,redis,架构,“薪酬福利好,云计算公司”,移动互联网 / 上市公司
中级python研发工程师,3天前发布,路行通,8k-15k,经验3-5年 ,本科,[成都·高新区],web后端,“高绩效奖励,多维度发展,完善福利,人性化管理”,移动互联网,生活服务 / 不需要融资
Python开发工程师,3天前发布,500.com集团,15k-25k,经验3-5年 ,本科,[深圳·南山区],游戏,后端开发,php,Java,MySQL,后端,“氛围轻松”,移动互联网,电子商务 / 上市公司
python开发工程师,18:48发布,联龙博通,10k-18k,经验3-5年 ,本科,[北京·宣武门],Java,MySQL,“五险一金,节日礼金,绩效奖金,餐饮补助”,移动互联网,电子商务 / D轮及以上
高级Python研发工程师,17:05发布,牛顿Newton,15k-30k,经验3-5年 ,本科,[北京·三里屯],云计算,node.js,django,“区块链,高成长”,企业服务,数据服务 / 不需要融资
Python开发工程师,1天前发布,智水互娱,20k-40k,经验1-3年 ,大专,[北京·北京站],Java,对日,“海外,高薪”,游戏 / 不需要融资
高级Python开发工程师,2天前发布,NewsJet,25k-45k,经验3-5年 ,本科,[北京·知春路],资深,后端开发,服务器端,“Geek范,清华系,福利待遇好,股票期权”,移动互联网 / 不需要融资
Python工程师,2018-06-12,问卷网@爱调研,6k-12k,经验应届毕业生 ,本科,[苏州·独墅湖],后端开发,全栈,php,Java,web,“福利多多,带薪年假,定期体检,五险一金”,移动互联网 / B轮
Python工程师,2018-05-29,猎户星空,15k-30k,经验1-3年 ,本科,[北京·团结湖],人工智能,机器学习,“人工智能,扁平管理,晋升空间大”,移动互联网,硬件 / A轮
python开发工程师,11:49发布,松茂科技,15k-20k,经验3-5年 ,本科,[深圳·前海],PHP,Java,“下午茶零食,团建旅游,十点上班,周末双休”,移动互联网 / A轮
高级python 开发工程师,1天前发布,有利网,12k-24k,经验3-5年 ,本科,[北京·三元桥],php,Java,web,“职位晋升,带薪年假,行业大拿,空间平台”,金融 / 不需要融资
中级python工程师,2天前发布,有利网,25k-35k,经验3-5年 ,本科,[北京·三元桥],GO,php,golang,“五险一金,双休,法定节假日,年底多薪”,金融 / 不需要融资
高级Python工程师,2天前发布,星云Clustar,20k-40k,经验3-5年 ,本科,[北京·望京],Java,C/S,golang,“AI最前沿,技术领先,科技创新,全额福利”,企业服务 数据服务 / 天使轮
Python工程师,2天前发布,爱美刻,15k-25k,经验3-5年 ,本科,[北京·北苑],云计算,node.js,web,django,“团队氛围好,弹性工作,股票期权,地铁沿线”,文化娱乐,移动互联网 / A轮
python开发工程师,3天前发布,游族网络,15k-30k,经验不限 ,不限,[上海·徐汇区],游戏,linux,Web前端,MySQL,Nginx,“工作氛围好,专业培训,发展空间大,上市公司”,移动互联网,游戏 / 上市公司
Python开发工程师,3天前发布,万科物业,15k-30k,经验3-5年 ,本科,[深圳·上梅林],资深,高级,中级,后端开发,redis,“平台好,空间大”,O2O,生活服务 / 不需要融资
高级python开发工程师,1天前发布,环球易购,15k-25k,经验3-5年 ,大专,[深圳·南山区],云计算,软件开发,php,Ruby,“上市公司”,电子商务 / 上市公司
Python开发工程师[亦庄],2天前发布,天润融通,15k-30k,经验不限 ,本科,[北京·亦庄],五险一金,带薪年假,免费班车,领导好,“AI,机器学习”,企业服务,数据服务 / 不需要融资
Python/Go 运维开发工程师,2天前发布,厚本金融,15k-25k,经验3-5年 ,本科,[上海·打浦桥],高级,爬虫,服务器端,自动化,“技术前沿,优渥待遇,学习成长”,金融 / A轮
Python研发工程师,2018-06-20,妙计旅行,8k-16k,经验1-3年 ,本科,[北京·安定门],爬虫,大数据,算法,“免费三餐,晋升空间,福利待遇好”,旅游 / B轮
python工程师,13:07发布,一泰慧安,12K-20K,12K-20K
经验3-5年 ,本科,[深圳·华强北],大数据,Java,web,“扁平化,发展大”,移动互联网 硬件 / 未融资
Python开发工程师,1天前发布,回收宝,15k-22k,经验3-5年 ,本科,[深圳·南山区],专家,资深,MySQL,后端,“腾讯系团队,大牛导师多,发展前景广,薪资待遇好”,移动互联网,电子商务 / B轮
高级Python开发工程师,1天前发布,松果电单车,30k-45k,经验3-5年 ,本科,[北京·朝阳区],数据分析,Java,算法,“大牛多,快速发展期,业务好,17薪”,O2O,生活服务 / C轮
Python开发工程师,2天前发布,网信集团,8k-16k,经验3-5年 ,本科,[成都·高新区],高级,中级,算法,数据结构,“六险一金,弹性工作制,股票期权,饭补”,移动互联网,金融 / 不需要融资
Python程序员,2天前发布,点触科技,10k-20k,经验3-5年 ,本科,[厦门·软件园],游戏,php,C++,Java,后端,“五险一金，双休，班车接送，免费早餐”,移动互联网,游戏 / 上市公司
Python,2018-06-20,亿可能源,2k-3k,经验不限 ,本科,[上海·复旦大…],实习,后端开发,Java,MySQL,“大数据,能源,人工智能,不打卡”,移动互联网,数据服务 / A轮
Python高级开发工程师,20:36发布,ivtime,15k-25k,经验3-5年 ,本科,[南京·江宁区],后端,“弹性工作无需打卡、氛围好福利好，学习机会”,移动互联网,企业服务 / A轮
python软件工程师助理/python程序员+双,09:24发布,燃网络,4k-6k,经验不限 ,大专,[苏州·石路],实习,后端开发,Java,PHP,Android,“五险一金,年底双薪,节日福利,朝九晚六”,移动互联网,游戏 / 未融资
高级/资深 python开发工程师,1天前发布,Club Factory,20k-30k,经验3-5年 ,本科,[杭州·古荡],海量大数据,世界级产品,AI,智能供应链,“高流量,高并发,技术成长快,世界级产品”,电子商务,移动互联网 / C轮
高级 Python 工程师,1天前发布,波场TRON,20k-40k,经验3-5年 ,本科,[北京·中关村],云计算,后端开发,web,数据分析,“区块链技术,国际化团队,技术大牛,发展前景好”,移动互联网,金融 / 不需要融资
资深python开发工程师,2天前发布,Gridsum 国双,15k-25k,经验5-10年 ,本科,[深圳·岗厦],全栈,GO,linux,运维,“大数据上市公司 福利待遇好 成长空间大”,数据服务,企业服务 / 上市公司
python研发工程师,2天前发布,数美,15k-30k,经验1-3年 ,本科,[北京·望京],大数据,数据挖掘,“飞速发展,发展快,海量数据”,企业服务,数据服务 / B轮
python开发工程师,2天前发布,性能魔方,15k-25k,经验1-3年 ,本科,[上海·中山公…],年底双薪,岗位晋升,扁平管理,领导好,“主板上市,股权激励,牛人多,弹性工作”,数据服务 / A轮
Go/Python开发工程师,2天前发布,锚链科技,25k-50k,经验3-5年 ,本科,[深圳·南山区],信息安全,旅游,php,Java,“福利好,晋升机会多,氛围好,周末双休”,移动互联网,数据服务 / 不需要融资
Python开发工程师,3天前发布,鲸准,18k-25k,经验3-5年 ,不限,[北京·甜水园],金融,大数据,Java,“六险一金,美女如云,帅哥扎堆”,数据服务,企业服务 / D轮及以上
python开发工程师,3天前发布,绿盟科技,9k-15k,经验1-3年 ,本科,[西安·雁塔区],信息安全,“五险一金；弹性工作；餐补；定期体检”,信息安全 / 上市公司
Python 开发工程师,2018-06-20,金风科技,18k-35k,经验3-5年 ,本科,[北京·大兴区],带薪年假,节日礼物,帅哥多,美女多,“五险一金,节日福利,餐补,带薪年假”,硬件,其他 / 上市公司
python开发工程师,1天前发布,博奥特科技,15k-25k,经验3-5年 ,本科,[深圳·华强北],高级,中级,初级,后端开发,数据分析,“双休,晋升空间大,平台好,五险一金”,移动互联网,金融 / 未融资
高级Python开发工程师,2天前发布,极光,15k-30k,经验3-5年 ,本科,[深圳·南头],云计算,linux,云平台,django,“五险一金、14薪+、下午茶、年度旅游等等”,移动互联网,数据服务 / D轮及以上
高级Python开发,2天前发布,问卷网@爱调研,15k-30k,经验3-5年 ,本科,[上海·徐汇区],资深,web,Java,架构,“季度旅游,带薪年假,下午茶,股票期权”,移动互联网 / B轮
python工程师,2天前发布,江苏亿科达,8k-15k,经验1-3年 ,大专,[上海·洋泾],,“年终奖,过节费,旅游,体检”,移动互联网,金融 / 不需要融资
高级python工程师,2天前发布,波场TRON,25k-50k,经验3-5年 ,本科,[北京·海淀区],信息安全,直播,php,Java,架构,“核心产品,团队氛围好,区块链应用,奖金多”,移动互联网,金融 / 不需要融资
python开发工程师,2天前发布,新华云帆,10k-20k,经验3-5年 ,本科,[深圳·南山区],信息安全,linux,golang,“五险一金,餐饮补助,定期体检,弹性工作”,数据服务 / B轮
Python 开发工程师,3天前发布,羚羊极速,15k-30k,经验3-5年 ,本科,[深圳·后海],云计算,linux,运维,golang,“发展前景好,股份期权,团队年轻,福利好”,移动互联网 / A轮
python攻城狮,3天前发布,罗威亚科技,9k-15k,经验1-3年 ,本科,[北京·亦庄],云计算,中级,初级,MySQL,golang,“平台好,技术新,大牛带,团队棒”,移动互联网,硬件 / 天使轮
Python研发工程师,3天前发布,Each+,15K-22K,15K-22K
经验3-5年 ,本科,[上海·浦东新…],数据库,HTML,Css,“股票期权,扁平管理”,移动互联网 / 天使轮
Python开发工程师,3天前发布,象辑科技,10k-20k,经验1-3年 ,本科,[北京·白石桥],Java,“高手如云的团队，带你成长带你飞~”,移动互联网,数据服务 / B轮
python开发工程师,2018-06-20,会分期,15k-30k,经验3-5年 ,本科,[北京·西二旗],信息安全,高级,中级,php,MySQL,“股票期权,弹性工作制,行业龙头,地铁周边”,移动互联网、金融 / C轮
python开发工程师,2018-06-19,看了吗视频,15K-30K,15K-30K
经验3-5年 ,本科,[北京·望京],node.js,django,“地铁周边,月度奖励,晋升空间,不定期团建”,移动互联网 / A轮
Python开发工程师,1天前发布,广州玖维信息科技有限公司,5k-8k,经验1年以下 ,大专,[广州·天河城],初级,实习,linux,Java,“双休,提成,五险一金,带薪休假”,移动互联网,数据服务 / 上市公司
高级Python研发工程师,2天前发布,掌阅,25k-35k,经验3-5年 ,本科,[北京·四惠],云计算,Java,架构,“扁平化管理,福利待遇佳,学习氛围好,晋升空间大”,移动互联网 / 上市公司
高级 Python 开发工程师,2天前发布,省钱快报,15k-30k,经验不限 ,本科,[北京·雍和宫],中级,实习,php,Go,“百万Dau,多语言,千万流量,免费3餐”,移动互联网,电子商务 / C轮
Python/Golang开发工程师,2天前发布,图玛深维,15k-30k,经验3-5年 ,本科,[北京·望京],云计算,Java,django,“技术大牛,AI,弹性工作,氛围良好”,其他 / B轮
高级python开发工程师,2天前发布,有利网,30k-40k,经验5-10年 ,本科,[北京·三元桥],GO,php,golang,“五险一金,双休,年底多薪,法定节假日”,金融 / 不需要融资
高级Python开发工程师,2天前发布,果壳网,20k-40k,经验3-5年 ,本科,[北京·百子湾],大数据,“八险一金,免费三餐,不加班,弹性工作”,移动互联网,社交网络 / C轮
高级爬虫工程师/python开发,2天前发布,连载阅读,10k-15k,经验3-5年 ,大专,[长沙·岳麓区],hadoop,数据分析,数据挖掘,“优秀团队,技术氛围好”,移动互联网,电子商务 / A轮
研发工程师-Python/C++-图像算法,18:52发布,顺丰科技有限公司,10k-20k,经验3-5年 ,本科,[武汉·东湖新…],C/C++,图像处理,深度学习,“弹性工作,带薪年假,五险一金,晋升发展”,移动互联网,电子商务 / 不需要融资
服务端高级开发工程师Golang/Python,00:21发布,美团点评,35k-45k,经验3-5年 ,本科,[北京·望京],资深,大数据,C++,Java,“优厚待遇,技术导向”,移动互联网,O2O / D轮及以上
Python工程师,2天前发布,有利网,25k-40k,经验3-5年 ,本科,[北京·三元桥],Java,golang,“大平台,氛围好”,金融 / 不需要融资
高级python开发工程师,2天前发布,Gridsum 国双,15k-20k,经验3-5年 ,本科,[深圳·岗厦],全栈,GO,linux,运维,“大数据上市公司 福利待遇好 发展空间大”,数据服务,企业服务 / 上市公司
Python开发工程师(MJ000810),2018-06-19,作业盒子,15k-30k,经验1-3年 ,不限,[北京·朝外],技能培训,年底双薪,节日礼物,年度旅游,“年底多薪,氛围好”,移动互联网,教育 / C轮
Python工程师,2018-06-15,LEANIOT,10k-20k,经验1-3年 ,本科,[北京·望京],Java,Ruby,“五险一金”,企业服务,数据服务 / 不需要融资
Python开发工程师（Web方向）,1天前发布,Club Factory,15k-20k,经验1-3年 ,本科,[杭州·古荡],海量大数据,世界级产品,AI,智能供应链,“高复杂度,世界级产品,技术成长快”,电子商务,移动互联网 / C轮
高级Python开发,2天前发布,坚果云,15k-25k,经验1-3年 ,本科,[上海·浦东新…],云计算,hadoop,Java,分布式,redis,“薪酬丰厚,扁平化管理,学习平台”,企业服务,数据服务 / 不需要融资
Python开发工程师,3天前发布,马上金融,20k-30k,经验3-5年 ,大专,[北京·华贸],linux,数据库,“年底2-4薪”,金融,移动互联网 / 不需要融资
Python开发工程师-运维平台方向,2018-06-20,钱包生活,20k-30k,经验3-5年 ,本科,[上海·漕宝路],linux,MySQL,“前沿技术,极客精神,大平台,高挑战”,O2O,移动互联网 / B轮
高级python工程师,2018-06-19,再惠网络,20k-40k,经验5-10年 ,本科,[上海·交通大…],总监,资深,中级,“免费参与,业界大牛,弹性工作”,移动互联网,企业服务 / B轮
基础平台开发-python,2018-06-19,一点资讯,25k-30k,经验1-3年 ,本科,[北京·望京],云计算,node.js,Java,redis,“上升空间大,弹性福利,弹性时间”,移动互联网 / D轮及以上
python高级开发工程师,1天前发布,经传多赢,10k-20k,经验1-3年 ,不限,[广州·东环],php,Java,“高成长团队,团队稳定,氛围好”,移动互联网,金融 / 不需要融资
高级Python开发工程师,1天前发布,华尔街见闻,15k-22k,经验3-5年 ,本科,[上海·黄浦区],Java,爬虫,“五险一金”,金融,移动互联网 / B轮
高级python开发工程师,2天前发布,百融金服,20k-30k,经验3-5年 ,本科,[北京·中关村],软件开发,Java,架构,“六险一金”,金融,数据服务 / B轮
Python 研发工程师,2018-06-19,字节跳动,25k-45k,经验3-5年 ,本科,[北京·海淀区],后端开发,“六险一金，高薪期权，弹性工作，免费三餐，租房补贴，带薪休假，扁平管理，职业大牛，晋升空间”,移动互联网,数据服务 / C轮
Python开发工程师,2天前发布,京东金融,15k-25k,经验3-5年 ,本科,[杭州·拱墅区],云计算,web,“班车,餐补”,金融 / 上市公司
Python开发工程师,2天前发布,DAOCLOUD,20k-40k,经验3-5年 ,本科,[上海·五角场],云计算,软件开发,Java,“15天年假,5天病假,年终多薪,公司前景”,企业服务,数据服务 / A轮
Python开发工程师,2天前发布,iHandy,15k-30k,经验1-3年 ,本科,[北京·五道口],中级,服务器端,node.js,Java,后端,“六险一金,水果零食多,按摩椅,大牛云集”,移动互联网 / 不需要融资
Python中级开发工程师,2天前发布,问卷网@爱调研,15k-30k,经验3-5年 ,本科,[上海·徐汇区],Java,架构,“股票期权,弹性工作,五险一金,下午茶”,移动互联网 / B轮
Python研发工程师（中高级）,2天前发布,掌阅,15k-25k,经验3-5年 ,本科,[北京·四惠],云计算,“管理扁平化,发展机会佳,薪资待遇好”,移动互联网 / 上市公司
资深python开发工程师,3天前发布,游族网络,15k-25k,经验3-5年 ,不限,[上海·徐汇区],五险一金,岗位晋升,弹性工作,扁平管理,“工作氛围好,发展空间大,专业培训,各种团建”,移动互联网,游戏 / 上市公司
